price,artist,title,image,source
98181.0,Garry Shead,Apotheosis of D. H. Lawrence,10123.jpg,menziesartbrands
49090.0,John Kelly,Black Eyed Alien,10124.jpg,menziesartbrands
51545.0,TIM STORRIER,The Histrionic Wayfarer (After Bosch) (Maquette),10125.jpg,menziesartbrands
39272.0,Rick Amor,Across History,10126.jpg,menziesartbrands
39272.0,Howard Arkley,Curlicue Console,10127.jpg,menziesartbrands
41727.0,Danie Mellor,A Point of Order (New Worlds from Old Power),10128.jpg,menziesartbrands
39272.0,Emily Kame Kngwarreye,Untitled (Wildflower Dreaming),10129.jpg,menziesartbrands
3436.0,Minnie Pwerle,Awelye Atnwengerrp,10130.jpg,menziesartbrands
6136.0,Emily Kame Kngwarreye,Untitled (Body Paint Design),10131.jpg,menziesartbrands
11045.0,Emily Kame Kngwarreye,Untitled (Wildflower Dreaming),10132.jpg,menziesartbrands
4295.0,Lily Kelly Napangardi,Sand Hills Story,10133.jpg,menziesartbrands
19636.0,Tom Roberts,Tasmanian Landscape,10134.jpg,menziesartbrands
2700.0,Dora Wilson,The Spirit of the Woods,10135.jpg,menziesartbrands
3681.0,Sydney Long,Portrait of a Young Girl,10136.jpg,menziesartbrands
5215.0,Theo Van Rysselberghe,Portrait de Madeleine Maus,10137.jpg,menziesartbrands
6750.0,Andy Warhol,Ladies and Gentlemen,10138.jpg,menziesartbrands
24545.0,Lucian Freud,The Painter's Doctor,10139.jpg,menziesartbrands
7363.0,Alexander Mckenzie,Priory,10140.jpg,menziesartbrands
29454.0,Jason Benjamin,What You Give to Me,10141.jpg,menziesartbrands
22090.0,Yvonne Audette,Summer Morning,10142.jpg,menziesartbrands
41727.0,Michael Johnson,Cattai Revisit,10143.jpg,menziesartbrands
12886.0,Giles Alexander,Saturn Devouring His Son,10144.jpg,menziesartbrands
15954.0,S.t. Gill,Tracking,10145.jpg,menziesartbrands
7363.0,Hans Heysen,A Lord of the Bush,10146.jpg,menziesartbrands
19022.0,Albert Namatjira,"Near Corroboree Rock, Eastern Macdonnells",10147.jpg,menziesartbrands
6750.0,Conrad Martens,The Axeman,10148.jpg,menziesartbrands
5215.0,H.j. Johnstone,So Near and Yet So Far,10149.jpg,menziesartbrands
5829.0,Albert Henry Fullwood,"Queen Street, Brisbane",10150.jpg,menziesartbrands
18409.0,B. E. Minns,The Harbour Bridge,10151.jpg,menziesartbrands
19636.0,Arthur Boyd,Shoalhaven Landscape,10152.jpg,menziesartbrands
11045.0,Charles Blackman,Alice Drinking a Cup of Tea,10153.jpg,menziesartbrands
3988.0,Charles Blackman,Enigma,10154.jpg,menziesartbrands
9204.0,Danila Vassilieff,Murray River Exodus (from the Murray River Carnival series),10155.jpg,menziesartbrands
24545.0,David Boyd,Untitled,10156.jpg,menziesartbrands
9204.0,Clifton Pugh,The Shooting of Kangaroos,10157.jpg,menziesartbrands
9204.0,Clifton Pugh,Transmutation,10158.jpg,menziesartbrands
24545.0,Pro Hart,Dragonfly,10159.jpg,menziesartbrands
14727.0,JOHN PERCEVAL,The Pharaoh's Daughter,10160.jpg,menziesartbrands
19636.0,JOHN PERCEVAL,"By Gaud, I'm a Pumpkin",10161.jpg,menziesartbrands
31909.0,JOHN PERCEVAL,Sunny Side Up,10162.jpg,menziesartbrands
13500.0,John Coburn,Beast,10163.jpg,menziesartbrands
8590.0,Ann Thomson,Turnpike,10164.jpg,menziesartbrands
23318.0,Elisabeth Cummings,Fetlock,10165.jpg,menziesartbrands
24545.0,Elisabeth Cummings,Ingrid's Place at Night,10166.jpg,menziesartbrands
6750.0,Robert Jacks,Elements of Nature,10167.jpg,menziesartbrands
5522.0,Henry Mulholland,Big Red Sunset,10168.jpg,menziesartbrands
41727.0,John Kelly,Sunday Painting (Labyrinth),10169.jpg,menziesartbrands
11045.0,Jasper Knight,Spit Bridge Tower,10170.jpg,menziesartbrands
17181.0,Hazel Dooney,Career Babe: High Court Judge,10171.jpg,menziesartbrands
9818.0,Stephen Bush,Venetian Red No.11,10172.jpg,menziesartbrands
5522.0,Julia Ciccarone,Dig,10173.jpg,menziesartbrands
20000.0,Richard Dunlop,ANZAC Memorial (Flows to River),10174.jpg,menziesartbrands
13500.0,Callum Morton,"Continental Girls, Paris",10175.jpg,menziesartbrands
13500.0,Callum Morton,"Farnshaven, Illinois",10176.jpg,menziesartbrands
4663.0,Ray Crooke,"Waterfall, Bargo River",10177.jpg,menziesartbrands
5829.0,Will Ashton,The Creek through the Glade,10178.jpg,menziesartbrands
4663.0,James R. Jackson,Castlecrag Looking towards The Spit,10179.jpg,menziesartbrands
4295.0,William Ford,"Evening, Stellard's Batch at Creeve, Yatton, Somersetshire",10180.jpg,menziesartbrands
4295.0,Russell Drysdale,Portrait of a Man,10181.jpg,menziesartbrands
3927.0,Donald Friend,Balinese Boys,10182.jpg,menziesartbrands
22090.0,Sidney Nolan,Figure and Swan in the Landscape,10183.jpg,menziesartbrands
14727.0,Hugh Sawrey,"Kidman's Men - Owen Springs Station, Central Australia (Kidman Series)",10184.jpg,menziesartbrands
6750.0,David Boyd,A Day on the Beach,10185.jpg,menziesartbrands
6750.0,David Boyd,"Two Children, Sunflowers and Cockatoo",10186.jpg,menziesartbrands
12272.0,David Boyd,Ben Boyd Crossing Creek,10187.jpg,menziesartbrands
10431.0,BRETT WHITELEY,Towards Sculpture 6,10188.jpg,menziesartbrands
9818.0,BRETT WHITELEY,Torajaland (Celebres),10189.jpg,menziesartbrands
14727.0,BRETT WHITELEY,Sydney Harbour,10190.jpg,menziesartbrands
4909.0,BRETT WHITELEY,Palm Tree 1,10191.jpg,menziesartbrands
3927.0,BRETT WHITELEY,Palm Tree 2,10192.jpg,menziesartbrands
3927.0,BRETT WHITELEY,Palm Tree 3,10193.jpg,menziesartbrands
22090.0,Lin Onus,Fish in Stream,10194.jpg,menziesartbrands
9204.0,Gordon Bennett,Home Decor (De Stijl + Preston) No. 4,10195.jpg,menziesartbrands
14727.0,David Larwill,The Grub,10196.jpg,menziesartbrands
17181.0,Susan Norrie,Be Seeing You (Hammer into Arrival),10197.jpg,menziesartbrands
15954.0,David Keeling,Spread,10198.jpg,menziesartbrands
22090.0,John Brack,Standing Nude,10199.jpg,menziesartbrands
6750.0,Charles Blackman,Bundeena,10200.jpg,menziesartbrands
34363.0,Fred Williams,Swimming at Bedarra (also known as Bedarra and Timana),10201.jpg,menziesartbrands
56454.0,Lloyd Rees,Landscape at Gunning,10202.jpg,menziesartbrands
58909.0,Margaret Olley,Lemons,10203.jpg,menziesartbrands
92045.0,NORA HEYSEN,"Interior with Josephine, London",10204.jpg,menziesartbrands
92045.0,Margaret Preston,The Green Curtain,10205.jpg,menziesartbrands
67500.0,JOHN PERCEVAL,Gladioli Farm,10206.jpg,menziesartbrands
135000.0,Charles Blackman,Sweet Shop,10207.jpg,menziesartbrands
49090.0,John Kelly,Cow up a Tree,10208.jpg,menziesartbrands
73636.0,Alexander Archipenko,Lying Horizontal Figure,10209.jpg,menziesartbrands
85909.0,Akio Makigawa,Seer,10210.jpg,menziesartbrands
73636.0,Bruce Armstrong,Temple,10211.jpg,menziesartbrands
85909.0,Bronwyn Oliver,Acorn,10212.jpg,menziesartbrands
128863.0,John Kelly,Form and Function,10213.jpg,menziesartbrands
208636.0,Lynn Chadwick,Maquette II Jubilee III 1984,10214.jpg,menziesartbrands
245454.0,TIM STORRIER,The Grand Impedimenta,10215.jpg,menziesartbrands
30681.0,Fred Williams,You Yangs Outlook,10216.jpg,menziesartbrands
49090.0,Margaret Olley,Untitled (Still Life with Daisies and Grapes),10217.jpg,menziesartbrands
51545.0,Arthur Boyd,Figure in the Bush II,10218.jpg,menziesartbrands
74863.0,Sidney Nolan,Kelly,10219.jpg,menziesartbrands
171818.0,Arthur Boyd,Potter and Wife on Beach at Arthurs Seat,10220.jpg,menziesartbrands
51545.0,ARTHUR STREETON,The Ovens Valley (also known as A Victorian Vista),10221.jpg,menziesartbrands
159545.0,Rupert Bunny,A Cup of Chocolate (also known as At the Table),10222.jpg,menziesartbrands
368181.0,ARTHUR STREETON,"South Head, Sydney (also known as Sydney Heads)",10223.jpg,menziesartbrands
368181.0,Jeffrey Smart,Richmond Park II,10224.jpg,menziesartbrands
613636.0,Arthur Boyd,Bride and Bridegroom with Rainbow,10225.jpg,menziesartbrands
368181.0,Russell Drysdale,Half-caste Woman,10226.jpg,menziesartbrands
417272.0,John Brack,"Nude in Profile (also known as Nude, Rug and Dressing Gown)",10227.jpg,menziesartbrands
294545.0,Jeffrey Smart,House by Hoarding,10228.jpg,menziesartbrands
147272.0,Charles Blackman,A Choir for Christabel,10229.jpg,menziesartbrands
34363.0,Ginger Riley Munduwalawala,The Four Archers,10230.jpg,menziesartbrands
184090.0,Maggie Watson Napangardi,Mina Mina Dreaming,10231.jpg,menziesartbrands
31909.0,Fred Cress,Business Hours,10232.jpg,menziesartbrands
35590.0,Ken Whisson,For the Moment of Porto Alegre,10233.jpg,menziesartbrands
67500.0,Garry Shead,Queen and Subjects,10234.jpg,menziesartbrands
104318.0,William Robinson,Rainforest with Botan Creek,10235.jpg,menziesartbrands
73636.0,Rick Amor,Remnant Pier with a Stormy Sky,10236.jpg,menziesartbrands
122727.0,Rosalie Gascoigne,Danegeld,10237.jpg,menziesartbrands
122727.0,Rosalie Gascoigne,Africa,10238.jpg,menziesartbrands
36818.0,William Dobell,Study for The Matriarch,10239.jpg,menziesartbrands
18409.0,Robert Dickerson,Mother and Child,10240.jpg,menziesartbrands
20863.0,Charles Blackman,Remembrance,10241.jpg,menziesartbrands
12272.0,Sidney Nolan,Landscape,10242.jpg,menziesartbrands
18409.0,Michael Peck,Patience,10243.jpg,menziesartbrands
23318.0,Neil Frazer,Hot Loop Study,10244.jpg,menziesartbrands
12272.0,Euan Macleod,Digger in Room with Painting,10245.jpg,menziesartbrands
15954.0,Peter Smets,Last Tree Standing,10246.jpg,menziesartbrands
22090.0,Lin Onus,Untitled (Sand Dunes),10247.jpg,menziesartbrands
11045.0,Lawrence Starkey,Snow Run No. 2,10248.jpg,menziesartbrands
4418.0,David Larwill,The Pose,10249.jpg,menziesartbrands
23318.0,Rhys Lee,"Surprise, Surprise",10250.jpg,menziesartbrands
21477.0,John Kelly,Grid,10251.jpg,menziesartbrands
6750.0,Nicole Allen,Strength; Small Woman,10252.jpg,menziesartbrands
17181.0,Phillip Piperides,Resting Dancer,10253.jpg,menziesartbrands
7977.0,John Milder,Violette,10254.jpg,menziesartbrands
4295.0,Augustine Dall'ava,Sacrifice,10255.jpg,menziesartbrands
14727.0,Albert Namatjira,Central Australian Landscape,10256.jpg,menziesartbrands
46636.0,Albert Namatjira,Untitled (Central Australian Landscape),10257.jpg,menziesartbrands
9204.0,Willem Imandt,A Wooded Mountainous Landscape,10258.jpg,menziesartbrands
8590.0,Sidney Nolan,Greek Temple by Moonlight,10259.jpg,menziesartbrands
9818.0,John Coburn,Tree of Life,10260.jpg,menziesartbrands
4909.0,Jimmy Pike,Two Lizards,10261.jpg,menziesartbrands
15954.0,Rammey Ramsay,Untitled (My Country),10262.jpg,menziesartbrands
19636.0,Minnie Pwerle,Body Paint,10263.jpg,menziesartbrands
10431.0,Dorothy Robinson Napangardi,Mina Mina,10264.jpg,menziesartbrands
8590.0,Minnie Pwerle,Body Paint,10265.jpg,menziesartbrands
9818.0,Emily Pwerle,Awelye Attwengerrp,10266.jpg,menziesartbrands
3681.0,E.a. Harvey,Untitled (Aviator's Mask with Goggles and Blueprint),10267.jpg,menziesartbrands
16568.0,TIM STORRIER,Time Flag,10268.jpg,menziesartbrands
5890.0,Tom Thompson,The Marriage in Cana,10269.jpg,menziesartbrands
14113.0,Zhong Chen,Concubine IV,10270.jpg,menziesartbrands
10431.0,Ray Crooke,Islander Carrying Basket,10271.jpg,menziesartbrands
7977.0,JOHN PERCEVAL,Goat in Paddock,10272.jpg,menziesartbrands
12272.0,David Boyd,Children Playing in the Garden of Paradise,10273.jpg,menziesartbrands
4295.0,Penleigh Boyd,"The Old Waterwheel, Warrandyte",10274.jpg,menziesartbrands
12272.0,James R. Jackson,Sydney Harbour from Neutral Bay,10275.jpg,menziesartbrands
11045.0,Hans Heysen,"Cotswolds, England",10276.jpg,menziesartbrands
9818.0,Albert Namatjira,Central Australian Landscape,10277.jpg,menziesartbrands
5522.0,Charles Blackman,Untitled (Three Girls),10278.jpg,menziesartbrands
7363.0,Charles Blackman,Untitled (Three Girls),10279.jpg,menziesartbrands
6136.0,Albert Tucker,Study for The Old Eve,10280.jpg,menziesartbrands
12272.0,Hugh Sawrey,"The Cloncurry Picnic Races, North Queensland",10281.jpg,menziesartbrands
6136.0,Hugh Sawrey,Yarding a Mob,10282.jpg,menziesartbrands
11045.0,D'arcy Doyle,The Publican's Cart,10283.jpg,menziesartbrands
17181.0,D'arcy Doyle,Shearing the Rams,10284.jpg,menziesartbrands
27000.0,David Boyd,Untitled (Children in a Garden),10285.jpg,menziesartbrands
9818.0,David Boyd,Bathers under the Wattle,10286.jpg,menziesartbrands
20863.0,David Boyd,Angel in the Olive Tree,10287.jpg,menziesartbrands
19022.0,John Olsen,Brett Whiteley Pondering on Erotica,10288.jpg,menziesartbrands
3681.0,Robert Dickerson,Girl's Face,10289.jpg,menziesartbrands
15954.0,Robert Dickerson,The Bookmaker,10290.jpg,menziesartbrands
7363.0,Donald Friend,Padang Bai Bali,10291.jpg,menziesartbrands
6136.0,Mirka Mora,(i) Children at the Table (ii) The Absinthe Dream,10292.jpg,menziesartbrands
5154.0,David Larwill,Got the Message?,10293.jpg,menziesartbrands
6750.0,Pro Hart,Swimming Hole,10294.jpg,menziesartbrands
5522.0,Pro Hart,Rabbiters,10295.jpg,menziesartbrands
7977.0,Hugh Sawrey,Going out for the Muster,10296.jpg,menziesartbrands
7363.0,Max Mannix,Hustle and Bustle,10297.jpg,menziesartbrands
6750.0,Fred Williams,Hillside Number 2,10298.jpg,menziesartbrands
5522.0,BRETT WHITELEY,Arc de Triomphe,10299.jpg,menziesartbrands
11659.0,Charles Blackman,Blackman Schoolgirls,10300.jpg,menziesartbrands
5645.0,Blamire Young,Porcelain and Silver,10301.jpg,menziesartbrands
4909.0,J.j. Hilder,Old Boat,10302.jpg,menziesartbrands
4909.0,J.j. Hilder,"The Old Footbridge, Galston",10303.jpg,menziesartbrands
29454.0,Tom Roberts,Joy of Gums,10304.jpg,menziesartbrands
17181.0,Tom Roberts,Blue Hillside,10305.jpg,menziesartbrands
92045.0,Tom Roberts,Eaglehawk Neck,10306.jpg,menziesartbrands
41727.0,Tom Roberts,Untitled (Dandenongs Landscape),10307.jpg,menziesartbrands
22704.0,James Alfred Turner,Working for a Selector,10308.jpg,menziesartbrands
12272.0,Haughton Forrest,"Narcissus River, Lake St. Clair",10309.jpg,menziesartbrands
3988.0,Sydney Long,Untitled,10310.jpg,menziesartbrands
17181.0,Louis Valtat,Flowers with Book,10311.jpg,menziesartbrands
51545.0,Roy De Maistre,At Burdekin House Studio,10312.jpg,menziesartbrands
30681.0,Tim Maguire,Untitled 20080808,10313.jpg,menziesartbrands
44181.0,TIM STORRIER,Point to Point,10314.jpg,menziesartbrands
73636.0,John Kelly,Blowin in the Wind (II),10315.jpg,menziesartbrands
66272.0,John Olsen,"Frog Pond, North Queensland",10316.jpg,menziesartbrands
58909.0,Danila Vassilieff,Soap Box Derby,10317.jpg,menziesartbrands
67500.0,Charles Blackman,Four Children,10318.jpg,menziesartbrands
79772.0,BRETT WHITELEY,Study for Autumn (Near Bathurst) - Japanese Autumn,10319.jpg,menziesartbrands
73636.0,Garry Shead,We Are in Australia,10320.jpg,menziesartbrands
104318.0,John Olsen,Grevilleas and Tableland,10321.jpg,menziesartbrands
859090.0,BRETT WHITELEY,Westerly with Daisies (View of Lavender Bay),10322.jpg,menziesartbrands
257727.0,Bronwyn Oliver,Clasp,10323.jpg,menziesartbrands
122727.0,Arthur Boyd,Death of a Horse,10324.jpg,menziesartbrands
429545.0,Russell Drysdale,Desert Children,10325.jpg,menziesartbrands
589090.0,Jeffrey Smart,Pylon I,10326.jpg,menziesartbrands
1840.0,Fernand LÉger,China Town,10327.jpg,menziesartbrands
220909.0,TIM STORRIER,Serendipity,10328.jpg,menziesartbrands
122727.0,George Gittoes,The Beast,10329.jpg,menziesartbrands
79772.0,Roger Kemp,Untitled,10330.jpg,menziesartbrands
294545.0,Jeffrey Smart,Dampier III,10331.jpg,menziesartbrands
73636.0,Fred Williams,Saplings,10332.jpg,menziesartbrands
106772.0,TIM STORRIER,Night Road,10333.jpg,menziesartbrands
73636.0,Bruce Armstrong,Bunjil,10334.jpg,menziesartbrands
39272.0,John Olsen,"The Little Creek, Rydal",10335.jpg,menziesartbrands
39272.0,Charles Blackman,Barbara at Avonsleigh,10336.jpg,menziesartbrands
30681.0,Emily Kame Kngwarreye,Merne Alhalkere,10337.jpg,menziesartbrands
73636.0,Clifford Possum Tjapaltjarri,Tjungurrayi and Tjapaltjarri Dreaming,10338.jpg,menziesartbrands
44181.0,Rover Thomas (julama),Crossroads,10339.jpg,menziesartbrands
122727.0,Turkey Tolson Tjupurrula,Spear Straightening,10340.jpg,menziesartbrands
31909.0,Albert Namatjira,Ghost Gums,10341.jpg,menziesartbrands
31909.0,Albert Namatjira,MacDonnell Range near Jay Creek,10342.jpg,menziesartbrands
4909.0,Danila Vassilieff,Emus on the Murray Steppes,10343.jpg,menziesartbrands
36818.0,Ray Crooke,Conversation,10344.jpg,menziesartbrands
20250.0,Neil Frazer,Crooked Mile,10345.jpg,menziesartbrands
19636.0,Euan Macleod,Under Red Mountain/Flinders,10346.jpg,menziesartbrands
9818.0,Mclean Edwards,Black Betty,10347.jpg,menziesartbrands
29454.0,Nicholas Harding,Caravan Park (Boat & Wire),10348.jpg,menziesartbrands
19636.0,Bill Coleman,Disco,10349.jpg,menziesartbrands
25772.0,Bill Coleman,Late,10350.jpg,menziesartbrands
51545.0,Garry Shead,Swooning,10351.jpg,menziesartbrands
28227.0,Lin Onus,Misty Blue,10352.jpg,menziesartbrands
31909.0,Fred Williams,Mittagong,10353.jpg,menziesartbrands
18409.0,Martin Sharp,Psalm 53,10354.jpg,menziesartbrands
11045.0,Nyurapayia Nampitjinpa (mrs Bennett),Rockhole Site of Yumarra,10355.jpg,menziesartbrands
15954.0,Naata Nungurrayi,Untitled,10356.jpg,menziesartbrands
20863.0,Kitty Kantilla,Kulama (Yam) Ceremony in Rain,10357.jpg,menziesartbrands
19636.0,Minnie Pwerle,Awelye-Atnengwerrp,10358.jpg,menziesartbrands
14727.0,Judy Watson Napangardi,Mina Mina Jukurrpa - Ngalyipi,10359.jpg,menziesartbrands
11045.0,BRETT WHITELEY,Baboon,10360.jpg,menziesartbrands
9818.0,BRETT WHITELEY,Buddha,10361.jpg,menziesartbrands
22090.0,BRETT WHITELEY,Roses,10362.jpg,menziesartbrands
13500.0,BRETT WHITELEY,Blue Nude 4,10363.jpg,menziesartbrands
35590.0,BRETT WHITELEY,Untitled (Nudes I & II),10364.jpg,menziesartbrands
11781.0,Ray Crooke,Islanders,10365.jpg,menziesartbrands
27000.0,Charles Conder,Rainbow Landscape,10366.jpg,menziesartbrands
13500.0,Charles Conder,The Proposal,10367.jpg,menziesartbrands
6750.0,David Harrison,Alana,10368.jpg,menziesartbrands
3190.0,Clifford Last,New Age Symbol,10369.jpg,menziesartbrands
6136.0,Clifford Last,Metamorphosis IV,10370.jpg,menziesartbrands
19636.0,Inge King,Gemini (Maquette II),10371.jpg,menziesartbrands
30681.0,Cressida Campbell,"Gum Leaves, detail",10372.jpg,menziesartbrands
3681.0,Dorrit Black,Still Life (Pochoir Design),10373.jpg,menziesartbrands
5215.0,Garry Shead,Painter Admiring Model,10374.jpg,menziesartbrands
10431.0,Michael Johnson,Eden Recall,10375.jpg,menziesartbrands
7363.0,John Passmore,Figurative Abstract,10376.jpg,menziesartbrands
9818.0,John Coburn,Icon Tree II,10377.jpg,menziesartbrands
14727.0,John Coburn,Red Alert,10378.jpg,menziesartbrands
4909.0,Noel Mckenna,Dog in Yard,10379.jpg,menziesartbrands
11045.0,Peter Churcher,The Meeting,10380.jpg,menziesartbrands
19636.0,Louise Hearman,Untitled 1325,10381.jpg,menziesartbrands
5645.0,Anthony Lister,Captain America,10382.jpg,menziesartbrands
6750.0,D. C. Willans,Forever Brett,10383.jpg,menziesartbrands
9204.0,Jasper Knight,South Head Lower Light,10384.jpg,menziesartbrands
9204.0,Paul Ryan,Valentines Cowboy,10385.jpg,menziesartbrands
5890.0,Herman Pekel,Newtown,10386.jpg,menziesartbrands
18409.0,Jason Benjamin,Quiet Heart,10387.jpg,menziesartbrands
4909.0,TIM STORRIER,Afternoon Fragments,10388.jpg,menziesartbrands
15954.0,TIM STORRIER,Baggage + Stick,10389.jpg,menziesartbrands
20863.0,TIM STORRIER,Kennel Memory I (The Bottle),10390.jpg,menziesartbrands
10431.0,Emily Kame Kngwarreye,Awelye,10391.jpg,menziesartbrands
8590.0,Emily Kame Kngwarreye,Awelye,10392.jpg,menziesartbrands
11045.0,Emily Kame Kngwarreye,Wild Flower Dreaming,10393.jpg,menziesartbrands
6750.0,Robert Dickerson,The Couple,10394.jpg,menziesartbrands
7977.0,Robert Dickerson,Geisha with Flowers,10395.jpg,menziesartbrands
11045.0,Norman Lindsay,Homage to Venus,10396.jpg,menziesartbrands
8590.0,Norman Lindsay,Summer,10397.jpg,menziesartbrands
6136.0,Hugh Sawrey,"The Dawdling Mob 2, Western Queensland",10398.jpg,menziesartbrands
7977.0,Pro Hart,The Picnic,10399.jpg,menziesartbrands
7363.0,Pro Hart,The Shearers,10400.jpg,menziesartbrands
3436.0,Russell Drysdale,Man and Woman,10401.jpg,menziesartbrands
3681.0,Ken Knight,Middle Harbour,10402.jpg,menziesartbrands
7977.0,David Boyd,Untitled,10403.jpg,menziesartbrands
14727.0,David Boyd,Nymph in Rock Pool,10404.jpg,menziesartbrands
9204.0,Sidney Nolan,Central Australia,10405.jpg,menziesartbrands
4663.0,Ray Crooke,Untitled (River Landscape),10406.jpg,menziesartbrands
5890.0,Ray Crooke,Near Laura,10407.jpg,menziesartbrands
10431.0,Robert Dickerson,Aspects of Law,10408.jpg,menziesartbrands
17181.0,Charles Blackman,Blackman's Alice,10409.jpg,menziesartbrands
11659.0,Pablo Picasso,Jacqueline (La Dame aux Dés),10410.jpg,menziesartbrands
18409.0,Banksy,Bomb Hugger,10411.jpg,menziesartbrands
6995.0,Jeffrey Smart,Man with Bouquet II,10412.jpg,menziesartbrands
15954.0,Jeffrey Smart,The Directors,10413.jpg,menziesartbrands
12272.0,John Olsen,Frog and the Lake,10414.jpg,menziesartbrands
6136.0,Fred Williams,"Circle Landscape, Upwey",10415.jpg,menziesartbrands
44182.0,BRETT WHITELEY,Pelican Dripping Water,10416.jpg,menziesartbrands
24545.0,BRETT WHITELEY,Black Swan,10417.jpg,menziesartbrands
14727.0,Lill Tschudi,Schiffe (Boats),10418.jpg,menziesartbrands
51545.0,BRETT WHITELEY,The Fish River,10419.jpg,menziesartbrands
13500.0,Ray Crooke,Islanders,10420.jpg,menziesartbrands
5523.0,Noel Mckenna,"B Still Life (Boot, Brush, Bottle, Ball, Brachiosaurus)",10421.jpg,menziesartbrands
14727.0,David Larwill,Still Life with Owl,10422.jpg,menziesartbrands
4909.0,Lisa Roet,Chimp (Head),10423.jpg,menziesartbrands
6136.0,Patricia Piccinini,The Offering,10424.jpg,menziesartbrands
4418.0,Alexander Mckenzie,"Rain, Helmsdale",10425.jpg,menziesartbrands
24545.0,Jason Benjamin,Somewhere I Have to Go,10426.jpg,menziesartbrands
23318.0,Jason Benjamin,Keep These Feelings Safe Tonight,10427.jpg,menziesartbrands
36818.0,Charles Blackman,Sleeping Figure,10428.jpg,menziesartbrands
55227.0,Lloyd Rees,Southern Summer,10429.jpg,menziesartbrands
184091.0,ARTHUR STREETON,The Festa (The Fête),10430.jpg,menziesartbrands
85909.0,Arthur Boyd,"Douglas Cairns' Dam, Victoria",10431.jpg,menziesartbrands
92045.0,Jeffrey Smart,First Study for The Arrow Carriers,10432.jpg,menziesartbrands
73636.0,Tim Maguire,Untitled 20070401,10433.jpg,menziesartbrands
184091.0,TIM STORRIER,The Histrionic Wayfarer (After Bosch),10434.jpg,menziesartbrands
233182.0,Rick Amor,Figure in a Landscape,10435.jpg,menziesartbrands
319091.0,Ian Fairweather,Composition V,10436.jpg,menziesartbrands
429545.0,Kees Van Dongen,"Deauville, Les Tentes",10437.jpg,menziesartbrands
1681.0,BRETT WHITELEY,"The Sunrise, Japanese: Good Morning!",10438.jpg,menziesartbrands
2025.0,BRETT WHITELEY,"Gauguin (also known as Portrait of Paul Gauguin on the Eve of His Attempted Suicide, Tahiti)",10439.jpg,menziesartbrands
270000.0,Arthur Boyd,Large Kneeling Figure with Canvas and Black Can,10440.jpg,menziesartbrands
564545.0,Sidney Nolan,Kelly and Horse,10441.jpg,menziesartbrands
104318.0,ARTHUR STREETON,Richmond from Fairlie House,10442.jpg,menziesartbrands
184091.0,Garry Shead,Royal Visitation,10443.jpg,menziesartbrands
51545.0,Charles Blackman,The Flower Cart,10444.jpg,menziesartbrands
47864.0,Sidney Nolan,Africa - Seated Beggar,10445.jpg,menziesartbrands
98182.0,Naata Nungurrayi,Iconography #66,10446.jpg,menziesartbrands
49091.0,Emily Kame Kngwarreye,Untitled,10447.jpg,menziesartbrands
70568.0,Robert Klippel,Opus 421 (b),10448.jpg,menziesartbrands
36818.0,Ray Crooke,Island Afternoon,10449.jpg,menziesartbrands
6136.0,Albert Namatjira,Central Australian Landscape,10450.jpg,menziesartbrands
7977.0,Albert Namatjira,Mount Connor,10451.jpg,menziesartbrands
6750.0,Albert Namatjira,Central Australian Landscape,10452.jpg,menziesartbrands
17182.0,Albert Namatjira,Landscape with Eucalypt Tree,10453.jpg,menziesartbrands
5891.0,Frederick Woodhouse Snr,Malua,10454.jpg,menziesartbrands
9818.0,Hans Heysen,Frosty Morning,10455.jpg,menziesartbrands
14727.0,Norman Lindsay,Forest Encounter,10456.jpg,menziesartbrands
8591.0,Bertram Mackennal,Circe,10457.jpg,menziesartbrands
13500.0,Albert Tucker,Ibis and Forest,10458.jpg,menziesartbrands
22091.0,Sidney Nolan,Bird in Landscape,10459.jpg,menziesartbrands
22091.0,John Coburn,Field,10460.jpg,menziesartbrands
31909.0,Patricia Piccinini,Mare Serenitas (Sea of Serenity),10461.jpg,menziesartbrands
5891.0,Freddie Timms,Devil Devil Spring,10462.jpg,menziesartbrands
17182.0,Imants Tillers,Nature Speaks,10463.jpg,menziesartbrands
76091.0,John Kelly,The Unpainted Cows in a Pile,10464.jpg,menziesartbrands
39273.0,Phillip Piperides,Stepping Bather,10465.jpg,menziesartbrands
15341.0,David Moore,Migrants Arriving in Sydney,10466.jpg,menziesartbrands
44182.0,Ethel Spowers,The Gust of Wind,10467.jpg,menziesartbrands
4295.0,William Dobell,Storm over Wangi,10468.jpg,menziesartbrands
19636.0,BRETT WHITELEY,Monk,10469.jpg,menziesartbrands
17182.0,BRETT WHITELEY,Eagle,10470.jpg,menziesartbrands
3436.0,A.m.e. Bale,Portrait of Clara,10471.jpg,menziesartbrands
14727.0,NORA HEYSEN,A Few Roses,10472.jpg,menziesartbrands
20864.0,Frederick Mccubbin,Towards Melbourne from South Yarra,10473.jpg,menziesartbrands
28227.0,Hugh Sawrey,The Night-Hawk with Charlie Peacock on Night Watch,10474.jpg,menziesartbrands
22091.0,D'arcy Doyle,After School Play,10475.jpg,menziesartbrands
17182.0,David Boyd,Untitled,10476.jpg,menziesartbrands
15955.0,JOHN PERCEVAL,Watching Hayley's Comet,10477.jpg,menziesartbrands
9205.0,Anthony Lister,"He's Mine, Bitch",10478.jpg,menziesartbrands
